srsName;srsDimension;ns1:id2;ns2:gyldigFra;ns2:gyldigTil;ns2:lokalId;ns2:navnerom;ns2:versjonId;ns1:id3;nettnavn;ns1:pos;breddegrad;lengdegrad;ns2:banekortnavn;ns2:banenavn;ns2:baneformål;ns2:banestatus;ns2:sporkilometer;ns2:stasjonstype;ns2:stasjonsnavn
urn:ogc:def:crs:EPSG::4258;2;ideada6afc-5fb0-4061-aae7-fe2fed08d553;20.01.1932 00:00;;8ccb9a85-dbe1-46bf-91ab-767687ae8a63;http://skjema.geonorge.no/SOSI/produktspesifikasjon/Banenettverk/1.0;1;ideada6afc-5fb0-4061-aae7-fe2fed08d553-0;Hovednettet;59.9229081648556 11.1409308358163;59.92290816;11.14093084;KVGB;Kongsvingerbanen;P;I;27.58;I;Nerdrum
urn:ogc:def:crs:EPSG::4258;2;ida16f60df-fbca-4d3c-8f38-1ad4e8e2b593;1862-10-03T00:00:00;;0ec86b42-55ec-4228-ae08-1449e98653a5;http://skjema.geonorge.no/SOSI/produktspesifikasjon/Banenettverk/1.0;1;ida16f60df-fbca-4d3c-8f38-1ad4e8e2b593-0;Hovednettet;59.9272128184804 11.1630798707164;59.92721282;11.16307987;KVGB;Kongsvingerbanen;P;I;29.11;S;Fetsund
urn:ogc:def:crs:EPSG::4258;2;id63316389-5c03-4b78-abf6-058e65718f4a;20.01.1932 00:00;;82cc1c2d-a73d-4fd7-9a7a-ca1194263ddb;http://skjema.geonorge.no/SOSI/produktspesifikasjon/Banenettverk/1.0;1;id63316389-5c03-4b78-abf6-058e65718f4a-0;Hovednettet;59.9288800415278 11.1767730773336;59.92888004;11.17677308;KVGB;Kongsvingerbanen;P;I;29.91;I;Svingen
urn:ogc:def:crs:EPSG::4258;2;ide945544a-b657-4eab-bb73-33b5ed248d57;1892-12-22T00:00:00;;15404563-bc80-44dc-a648-4b8818846882;http://skjema.geonorge.no/SOSI/produktspesifikasjon/Banenettverk/1.0;1;ide945544a-b657-4eab-bb73-33b5ed248d57-0;Hovednettet;59.9857335090626 11.2403287158;59.98573351;11.24032872;KVGB;Kongsvingerbanen;P;I;37.53;S;Sørumsand
urn:ogc:def:crs:EPSG::4258;2;ida51962fd-5608-4a5f-91bb-88020e2ebbdb;1862-10-03T00:00:00;;546a60b2-9f68-47f9-b68b-5cdd3f03e563;http://skjema.geonorge.no/SOSI/produktspesifikasjon/Banenettverk/1.0;1;ida51962fd-5608-4a5f-91bb-88020e2ebbdb-0;Hovednettet;60.0048744168766 11.3011847860594;60.00487442;11.30118479;KVGB;Kongsvingerbanen;P;I;41.98;S;Blaker
urn:ogc:def:crs:EPSG::4258;2;id7da2c57e-1431-4d93-9636-ded08ef02c40;06.09.1918 00:00;;51144076-87c7-4624-85a1-acc61e3fb700;http://skjema.geonorge.no/SOSI/produktspesifikasjon/Banenettverk/1.0;1;id7da2c57e-1431-4d93-9636-ded08ef02c40-0;Hovednettet;60.0292492634381 11.3276943250717;60.02924926;11.32769433;KVGB;Kongsvingerbanen;P;I;45.11;S;Rånåsfoss
urn:ogc:def:crs:EPSG::4258;2;id57bfcab2-1417-469d-8bc5-28ad19a5e83c;29.09.1974 00:00;;ca80158f-6e17-4c6f-9dd9-de11ea070675;http://skjema.geonorge.no/SOSI/produktspesifikasjon/Banenettverk/1.0;1;id57bfcab2-1417-469d-8bc5-28ad19a5e83c-0;Hovednettet;60.0392514065845 11.3520012249999;60.03925141;11.35200122;KVGB;Kongsvingerbanen;P;I;46.87;I;Auli
urn:ogc:def:crs:EPSG::4258;2;id139e9aa2-3661-4339-a427-277d11cf8d20;1862-10-03T00:00:00;;905dd015-1621-4045-b5aa-c0b1b4e205af;http://skjema.geonorge.no/SOSI/produktspesifikasjon/Banenettverk/1.0;1;id139e9aa2-3661-4339-a427-277d11cf8d20-0;Hovednettet;60.0537549113071 11.3729697544035;60.05375491;11.37296975;KVGB;Kongsvingerbanen;P;I;48.87;S;Haga
urn:ogc:def:crs:EPSG::4258;2;iddfd5eab7-19c7-4671-9dde-556c777f4d44;25.06.1913 00:00;;3af65354-7ddf-4940-9212-da234283ec18;http://skjema.geonorge.no/SOSI/produktspesifikasjon/Banenettverk/1.0;1;iddfd5eab7-19c7-4671-9dde-556c777f4d44-0;Hovednettet;60.0850497873976 11.4197245115202;60.08504979;11.41972451;KVGB;Kongsvingerbanen;P;I;53.38;I;Bodung
urn:ogc:def:crs:EPSG::4258;2;idc87b3e0d-2c25-4542-a664-6a8d183b6c9e;1862-10-03T00:00:00;;727441c7-40ea-45b8-a000-604515b4750b;http://skjema.geonorge.no/SOSI/produktspesifikasjon/Banenettverk/1.0;1;idc87b3e0d-2c25-4542-a664-6a8d183b6c9e-0;Hovednettet;60.1239686374439 11.4649917986843;60.12396864;11.4649918;KVGB;Kongsvingerbanen;P;I;58.46;S;Årnes
urn:ogc:def:crs:EPSG::4258;2;id9caa51f2-4838-4e66-b4ef-0d5966290a9c;1862-10-03T00:00:00;;1e8e9eb3-de81-4aed-86b6-772565471e6a;http://skjema.geonorge.no/SOSI/produktspesifikasjon/Banenettverk/1.0;1;id9caa51f2-4838-4e66-b4ef-0d5966290a9c-0;Hovednettet;60.2537517746211 11.6805802295104;60.25375177;11.68058023;KVGB;Kongsvingerbanen;P;I;79.24;S;Skarnes
urn:ogc:def:crs:EPSG::4258;2;ida56833a0-5d7e-4527-82d2-e9f0f6c8d775;1862-10-03T00:00:00;;bf8aeac8-a367-4400-9138-31ddce7fd61b;http://skjema.geonorge.no/SOSI/produktspesifikasjon/Banenettverk/1.0;1;ida56833a0-5d7e-4527-82d2-e9f0f6c8d775-0;Hovednettet;60.1876162314969 12.0036332294006;60.18761623;12.00363323;KVGB;Kongsvingerbanen;B;I;100.28;S;Kongsvinger
urn:ogc:def:crs:EPSG::4258;2;id343ed9bd-8348-4beb-bc0d-8004bb2329df;1881-10-17T00:00:00;;65a0246a-033a-4fb5-9003-1f264e1a79fe;http://skjema.geonorge.no/SOSI/produktspesifikasjon/Banenettverk/1.0;1;id343ed9bd-8348-4beb-bc0d-8004bb2329df-0;Hovednettet;63.4461864344145 10.8988302109229;63.44618643;10.89883021;MERB;Meråkerbanen;P;I;31.54;S;Hell
urn:ogc:def:crs:EPSG::4258;2;id6c8bc400-a51f-4c64-9c2d-5581e4fae9f6;1881-10-17T00:00:00;;5313debe-efaa-46f9-ba49-0e3f299f5a88;http://skjema.geonorge.no/SOSI/produktspesifikasjon/Banenettverk/1.0;1;id6c8bc400-a51f-4c64-9c2d-5581e4fae9f6-0;Hovednettet;63.4610738744097 11.1034206028257;63.46107387;11.1034206;MERB;Meråkerbanen;P;I;42.2;I;Hegra
urn:ogc:def:crs:EPSG::4258;2;idcde18459-d566-40aa-998c-288221834f42;1881-10-17T00:00:00;;d942aa67-eb00-4cef-9168-34e0a35d7edb;http://skjema.geonorge.no/SOSI/produktspesifikasjon/Banenettverk/1.0;1;idcde18459-d566-40aa-998c-288221834f42-0;Hovednettet;63.4437527485526 11.617969245958;63.44375275;11.61796925;MERB;Meråkerbanen;P;I;72.02;S;Gudå
urn:ogc:def:crs:EPSG::4258;2;idfe8804e2-7f86-4306-80e7-1dd0130f307a;1881-10-17T00:00:00;;1420b469-dd02-41cc-9500-7408f2c71d91;http://skjema.geonorge.no/SOSI/produktspesifikasjon/Banenettverk/1.0;1;idfe8804e2-7f86-4306-80e7-1dd0130f307a-0;Hovednettet;63.423000073206 11.7605152653128;63.42300007;11.76051527;MERB;Meråkerbanen;P;I;81.08;I;Meråker
urn:ogc:def:crs:EPSG::4258;2;id04f2f617-35d3-4134-aa38-468602051051;1899-04-01T00:00:00;;e7311daa-121e-40bb-9c4b-e215ee50f029;http://skjema.geonorge.no/SOSI/produktspesifikasjon/Banenettverk/1.0;1;id04f2f617-35d3-4134-aa38-468602051051-0;Hovednettet;63.3921619006016 11.8483919933647;63.3921619;11.84839199;MERB;Meråkerbanen;P;I;88.3;S;Kopperå
urn:ogc:def:crs:EPSG::4258;2;idbbc76dc5-3ae3-4bfb-8d95-45d277353b41;1866-11-15T00:00:00;;d91ab027-a9f0-4d44-9200-b587f99a6d03;http://skjema.geonorge.no/SOSI/produktspesifikasjon/Banenettverk/1.0;1;idbbc76dc5-3ae3-4bfb-8d95-45d277353b41-0;Hovednettet;59.7406837612148 10.2034474948784;59.74068376;10.20344749;mjoto;Mjøndaltoget;B;I;52.86;S;Drammen
urn:ogc:def:crs:EPSG::4258;2;id4c0509c5-e56c-4a59-bc8d-001df8f1eacb;1868-01-27T00:00:00;;cdc2e87e-37ef-4040-a87f-c29ec34cc7d3;http://skjema.geonorge.no/SOSI/produktspesifikasjon/Banenettverk/1.0;1;id4c0509c5-e56c-4a59-bc8d-001df8f1eacb-0;Hovednettet;59.7437618328645 10.1610363030544;59.74376183;10.1610363;mjoto;Mjøndaltoget;P;I;55.27;S;Gulskogen
urn:ogc:def:crs:EPSG::4258;2;id324efff8-e832-496a-baa6-97304ced06a3;1866-11-15T00:00:00;;452ca006-5b87-4a3f-97f8-ccaffcc2d049;http://skjema.geonorge.no/SOSI/produktspesifikasjon/Banenettverk/1.0;1;id324efff8-e832-496a-baa6-97304ced06a3-0;Hovednettet;59.7510180673494 10.0115019294791;59.75101807;10.01150193;mjoto;Mjøndaltoget;P;I;64.03;S;Mjøndalen
urn:ogc:def:crs:EPSG::4258;2;idf5dac275-abcd-45b2-8628-9727645c5bbc;15.12.1906 00:00;;322e1502-30da-45e2-b389-b4662ecd9c5b;http://skjema.geonorge.no/SOSI/produktspesifikasjon/Banenettverk/1.0;1;idf5dac275-abcd-45b2-8628-9727645c5bbc-0;Hovednettet;59.759423843917 9.961687374699;59.75942384;9.961687375;mjoto;Mjøndaltoget;P;I;67;S;Steinberg
urn:ogc:def:crs:EPSG::4258;2;id13b4bc7e-4bf2-4fb1-9686-702b03452254;1866-11-15T00:00:00;;13ea944d-1030-4b7a-bdb2-0df0bf1b05dc;http://skjema.geonorge.no/SOSI/produktspesifikasjon/Banenettverk/1.0;1;id13b4bc7e-4bf2-4fb1-9686-702b03452254-0;Hovednettet;59.7670802271622 9.91077043785311;59.76708023;9.910770438;mjoto;Mjøndaltoget;P;I;70.22;S;Hokksund
urn:ogc:def:crs:EPSG::4258;2;id343ed9bd-8348-4beb-bc0d-8004bb2329df;1881-10-17T00:00:00;;65a0246a-033a-4fb5-9003-1f264e1a79fe;http://skjema.geonorge.no/SOSI/produktspesifikasjon/Banenettverk/1.0;1;id343ed9bd-8348-4beb-bc0d-8004bb2329df-0;Hovednettet;63.4461864344145 10.8988302109229;63.44618643;10.89883021;NORBn;Nordlandsbanen nord;P;I;31.54;S;Hell
urn:ogc:def:crs:EPSG::4258;2;iddd160657-158d-4d1b-a5e7-fb082d75a35a;15.11.1994 00:00;;7d2a2096-9dbe-49ff-bd2d-e3a41ad7ba84;http://skjema.geonorge.no/SOSI/produktspesifikasjon/Banenettverk/1.0;1;iddd160657-158d-4d1b-a5e7-fb082d75a35a-0;Hovednettet;63.4540904470029 10.9137734069819;63.45409045;10.91377341;NORBn;Nordlandsbanen nord;P;I;32.86;I;Værnes
urn:ogc:def:crs:EPSG::4258;2;id5465731f-2145-46c4-b6e0-c99357333b6d;01.10.1902 00:00;;b25c2912-ac09-420a-a3d1-14ff2f9be93c;http://skjema.geonorge.no/SOSI/produktspesifikasjon/Banenettverk/1.0;1;id5465731f-2145-46c4-b6e0-c99357333b6d-0;Hovednettet;63.4704239298076 10.9134478545196;63.47042393;10.91344785;NORBn;Nordlandsbanen nord;P;I;34.67;S;Stjørdal
urn:ogc:def:crs:EPSG::4258;2;id390c5891-c894-4dc0-a8a7-eda2a0f9c4be;29.10.1902 00:00;;6fb07e2b-f1a4-43e8-b367-f054c76c2cb9;http://skjema.geonorge.no/SOSI/produktspesifikasjon/Banenettverk/1.0;1;id390c5891-c894-4dc0-a8a7-eda2a0f9c4be-0;Hovednettet;63.5086491547839 10.8233285945449;63.50864915;10.82332859;NORBn;Nordlandsbanen nord;P;I;41.9;S;Skatval
urn:ogc:def:crs:EPSG::4258;2;id528f8282-5a33-46d8-b490-13fc81026722;29.10.1902 00:00;;2fa502c9-f08e-455c-86c4-4a9ef7ec10fe;http://skjema.geonorge.no/SOSI/produktspesifikasjon/Banenettverk/1.0;1;id528f8282-5a33-46d8-b490-13fc81026722-0;Hovednettet;63.609324612702 11.0521170558052;63.60932461;11.05211706;NORBn;Nordlandsbanen nord;P;I;61.4;S;Åsen
urn:ogc:def:crs:EPSG::4258;2;id55a73fc9-1a2f-4fef-9c13-acd235c100e1;29.10.1902 00:00;;65013515-add3-4d0f-ab3e-cae023102137;http://skjema.geonorge.no/SOSI/produktspesifikasjon/Banenettverk/1.0;1;id55a73fc9-1a2f-4fef-9c13-acd235c100e1-0;Hovednettet;63.6663086652433 11.1130107100438;63.66630867;11.11301071;NORBn;Nordlandsbanen nord;P;I;69.65;S;Ronglan
urn:ogc:def:crs:EPSG::4258;2;ida98a8eba-9459-4ab5-9221-109c6ca2c92e;29.10.1902 00:00;;70068d64-3474-4468-a4d5-43e818ec3f97;http://skjema.geonorge.no/SOSI/produktspesifikasjon/Banenettverk/1.0;1;ida98a8eba-9459-4ab5-9221-109c6ca2c92e-0;Hovednettet;63.7050568953734 11.1942931540177;63.7050569;11.19429315;NORBn;Nordlandsbanen nord;P;I;76.01;S;Skogn
urn:ogc:def:crs:EPSG::4258;2;ideb882e45-b2b5-4d2a-aa28-372d19b8f0e9;29.10.1902 00:00;;ebaa4f1c-4c27-48c7-a9cc-a08b2ddc56bf;http://skjema.geonorge.no/SOSI/produktspesifikasjon/Banenettverk/1.0;1;ideb882e45-b2b5-4d2a-aa28-372d19b8f0e9-0;Hovednettet;63.7447217894973 11.3006856979892;63.74472179;11.3006857;NORBn;Nordlandsbanen nord;P;I;83.9;S;Levanger
urn:ogc:def:crs:EPSG::4258;2;id6e833198-4460-40f1-a55b-bc1521072c5a;07.10.2001 00:00;;42ba569b-86d5-4d3d-8bcb-9779a0eb0e95;http://skjema.geonorge.no/SOSI/produktspesifikasjon/Banenettverk/1.0;1;id6e833198-4460-40f1-a55b-bc1521072c5a-0;Hovednettet;63.7528723262111 11.3189442773083;63.75287233;11.31894428;NORBn;Nordlandsbanen nord;P;I;85.18;I;Røstad
urn:ogc:def:crs:EPSG::4258;2;id5b66bfc0-06c1-4490-934b-70f4936b83b0;06.12.1977 00:00;;9da9222f-9488-4d94-97bb-0846cc9cabac;http://skjema.geonorge.no/SOSI/produktspesifikasjon/Banenettverk/1.0;1;id5b66bfc0-06c1-4490-934b-70f4936b83b0-0;Hovednettet;63.7713229868877 11.4713253956398;63.77132299;11.4713254;NORBn;Nordlandsbanen nord;P;I;93.7;S;Bergsgrav
urn:ogc:def:crs:EPSG::4258;2;id9b391a47-b809-4a32-9dd4-4a2ea1e1415f;01.11.1904 00:00;;166e8102-22bf-4828-9dc5-09016e62397e;http://skjema.geonorge.no/SOSI/produktspesifikasjon/Banenettverk/1.0;1;id9b391a47-b809-4a32-9dd4-4a2ea1e1415f-0;Hovednettet;63.7911231336444 11.4842710688487;63.79112313;11.48427107;NORBn;Nordlandsbanen nord;P;I;96.23;S;Verdal
urn:ogc:def:crs:EPSG::4258;2;id66d9cdf8-adaf-42c4-930f-2934977d3d6a;15.11.1905 00:00;;94e08f07-81ec-44b0-a863-c556497f07ff;http://skjema.geonorge.no/SOSI/produktspesifikasjon/Banenettverk/1.0;1;id66d9cdf8-adaf-42c4-930f-2934977d3d6a-0;Hovednettet;63.8568749968572 11.4017544366045;63.856875;11.40175444;NORBn;Nordlandsbanen nord;P;I;105.47;S;Røra
urn:ogc:def:crs:EPSG::4258;2;idf5b04b2a-7ab5-4bf5-9f88-caf1e9b063c6;15.11.1905 00:00;;4151eabe-bc18-4d52-9f38-66c64e6a724f;http://skjema.geonorge.no/SOSI/produktspesifikasjon/Banenettverk/1.0;1;idf5b04b2a-7ab5-4bf5-9f88-caf1e9b063c6-0;Hovednettet;63.9188815637469 11.4287888570649;63.91888156;11.42878886;NORBn;Nordlandsbanen nord;P;I;112.93;I;Sparbu
urn:ogc:def:crs:EPSG::4258;2;id5c257c42-d75a-45d3-a4e9-03b887a15bef;15.11.1905 00:00;;462f21c4-692d-4a2a-833b-e20e6f73c4af;http://skjema.geonorge.no/SOSI/produktspesifikasjon/Banenettverk/1.0;1;id5c257c42-d75a-45d3-a4e9-03b887a15bef-0;Hovednettet;64.0126841841044 11.4942146729417;64.01268418;11.49421467;NORBn;Nordlandsbanen nord;P;I;125.5;S;Steinkjer
urn:ogc:def:crs:EPSG::4258;2;id4c46f52c-93e5-4f2e-9088-637b3fbe426e;30.10.1926 00:00;;c6434a4b-659f-4bd7-bd2f-a55f6e71b764;http://skjema.geonorge.no/SOSI/produktspesifikasjon/Banenettverk/1.0;1;id4c46f52c-93e5-4f2e-9088-637b3fbe426e-0;Hovednettet;64.2067754563594 12.2421059522098;64.20677546;12.24210595;NORBn;Nordlandsbanen nord;P;I;173.57;I;Jørstad
urn:ogc:def:crs:EPSG::4258;2;id7bc9e5a6-6139-4d7b-aac9-42330db40527;30.10.1926 00:00;;f2f464c4-f0c3-4c60-bb80-c0fc2899e9ac;http://skjema.geonorge.no/SOSI/produktspesifikasjon/Banenettverk/1.0;1;id7bc9e5a6-6139-4d7b-aac9-42330db40527-0;Hovednettet;64.2459435249804 12.3798715118085;64.24594352;12.37987151;NORBn;Nordlandsbanen nord;P;I;181.64;S;Snåsa
urn:ogc:def:crs:EPSG::4258;2;idba759499-16ba-44f5-9403-5ccaaaa12753;30.11.1929 00:00;;8236773d-c154-46e6-a11f-60fe85d517ab;http://skjema.geonorge.no/SOSI/produktspesifikasjon/Banenettverk/1.0;1;idba759499-16ba-44f5-9403-5ccaaaa12753-0;Hovednettet;64.4583828933969 12.3371332762853;64.45838289;12.33713328;NORBn;Nordlandsbanen nord;P;I;219.54;S;Grong
urn:ogc:def:crs:EPSG::4258;2;id8aceff40-de3e-46b4-890e-a3a438f1a651;05.07.1940 00:00;;c1fe1fd2-c0c3-44b9-9d4e-f67f39ca75a9;http://skjema.geonorge.no/SOSI/produktspesifikasjon/Banenettverk/1.0;1;id8aceff40-de3e-46b4-890e-a3a438f1a651-0;Hovednettet;64.5686459465565 12.4935558945777;64.56864595;12.49355589;NORBn;Nordlandsbanen nord;P;I;235.79;S;Harran
urn:ogc:def:crs:EPSG::4258;2;id954a4961-23b9-4136-8c6d-5a9dba95b5d9;05.07.1940 00:00;;d341229e-3d30-49d5-88fc-e5cde5da9916;http://skjema.geonorge.no/SOSI/produktspesifikasjon/Banenettverk/1.0;1;id954a4961-23b9-4136-8c6d-5a9dba95b5d9-0;Hovednettet;64.696276392712 12.7147234757125;64.69627639;12.71472348;NORBn;Nordlandsbanen nord;P;I;254.64;S;Lassemoen
urn:ogc:def:crs:EPSG::4258;2;id5d5c9f44-5560-4a19-8d17-dd550758234c;05.07.1940 00:00;;d6ae7f58-e07c-470b-89e1-ba8fd43feae3;http://skjema.geonorge.no/SOSI/produktspesifikasjon/Banenettverk/1.0;1;id5d5c9f44-5560-4a19-8d17-dd550758234c-0;Hovednettet;64.9257383334348 13.1521183527347;64.92573833;13.15211835;NORBn;Nordlandsbanen nord;P;I;290.25;S;Namsskogan
urn:ogc:def:crs:EPSG::4258;2;id7dfe5bdf-6f7d-4088-b07e-00bcc1fe26a2;05.07.1940 00:00;;292bcdc8-9f82-4b99-9941-9e43f7dd123e;http://skjema.geonorge.no/SOSI/produktspesifikasjon/Banenettverk/1.0;1;id7dfe5bdf-6f7d-4088-b07e-00bcc1fe26a2-0;Hovednettet;65.1643540840879 13.3675348523683;65.16435408;13.36753485;NORBn;Nordlandsbanen nord;P;I;321.74;S;Majavatn
urn:ogc:def:crs:EPSG::4258;2;id08df81d9-fbfc-4705-a8d7-c8974f810a0c;05.07.1940 00:00;;e65cd608-c993-4878-ade4-fbb9890626da;http://skjema.geonorge.no/SOSI/produktspesifikasjon/Banenettverk/1.0;1;id08df81d9-fbfc-4705-a8d7-c8974f810a0c-0;Hovednettet;65.4342101127516 13.394990266762;65.43421011;13.39499027;NORBn;Nordlandsbanen nord;P;I;354.49;S;Svenningdal
urn:ogc:def:crs:EPSG::4258;2;ida152674a-d89d-4519-bca9-4e6e60293805;05.07.1940 00:00;;dce239a2-445b-4a99-8939-f23807339338;http://skjema.geonorge.no/SOSI/produktspesifikasjon/Banenettverk/1.0;1;ida152674a-d89d-4519-bca9-4e6e60293805-0;Hovednettet;65.5379562227991 13.3826474554216;65.53795622;13.38264746;NORBn;Nordlandsbanen nord;P;I;367.24;S;Trofors
urn:ogc:def:crs:EPSG::4258;2;ida0a93110-020d-424a-8803-b6ecdf574808;05.07.1940 00:00;;447229b0-9464-480d-bc1f-ce306cfdc4f4;http://skjema.geonorge.no/SOSI/produktspesifikasjon/Banenettverk/1.0;1;ida0a93110-020d-424a-8803-b6ecdf574808-0;Hovednettet;65.8447993376637 13.1998341731085;65.84479934;13.19983417;NORBn;Nordlandsbanen nord;B;I;406.01;S;Mosjøen
urn:ogc:def:crs:EPSG::4258;2;idc017cf8c-3bfb-417b-ad5c-4fd228fa4348;15.03.1941 00:00;;dc87c4ac-7cd7-4af9-b3d8-953e08f369e9;http://skjema.geonorge.no/SOSI/produktspesifikasjon/Banenettverk/1.0;1;idc017cf8c-3bfb-417b-ad5c-4fd228fa4348-0;Hovednettet;66.0711805183478 13.455845777352;66.07118052;13.45584578;NORBn;Nordlandsbanen nord;P;I;440.77;S;Drevvatn
urn:ogc:def:crs:EPSG::4258;2;id28ac6fbf-28c0-417e-ad78-e97ffb229304;20.02.1942 00:00;;3e62f1ad-1918-4795-9bff-acd63ec33c3c;http://skjema.geonorge.no/SOSI/produktspesifikasjon/Banenettverk/1.0;1;id28ac6fbf-28c0-417e-ad78-e97ffb229304-0;Hovednettet;66.1497488688138 13.8319547148222;66.14974887;13.83195471;NORBn;Nordlandsbanen nord;P;I;468.68;S;Bjerka
urn:ogc:def:crs:EPSG::4258;2;idcbcbdd45-d89f-4b6e-88aa-a7cf1a7b4c14;20.03.1942 00:00;;4c98eaad-b1ab-4c32-87f8-3a71ceb686f5;http://skjema.geonorge.no/SOSI/produktspesifikasjon/Banenettverk/1.0;1;idcbcbdd45-d89f-4b6e-88aa-a7cf1a7b4c14-0;Hovednettet;66.3109264967496 14.132452841986;66.3109265;14.13245284;NORBn;Nordlandsbanen nord;B;I;497.98;S;Mo i Rana
urn:ogc:def:crs:EPSG::4258;2;id894b7ec5-e0a3-4b0b-9a61-09e72fcee4e5;20.10.1955 00:00;;843a0ced-427a-47ba-bbbc-b932f09306db;http://skjema.geonorge.no/SOSI/produktspesifikasjon/Banenettverk/1.0;1;id894b7ec5-e0a3-4b0b-9a61-09e72fcee4e5-0;Hovednettet;66.3619440775897 14.3448327663143;66.36194408;14.34483277;NORBn;Nordlandsbanen nord;P;I;512.65;S;Skonseng
urn:ogc:def:crs:EPSG::4258;2;idb0c97d42-882b-44d4-8d68-4a0ceb8bd8c8;01.05.1945 00:00;;c531d828-9eb1-4c9b-82d3-6831605e3bbd;http://skjema.geonorge.no/SOSI/produktspesifikasjon/Banenettverk/1.0;1;idb0c97d42-882b-44d4-8d68-4a0ceb8bd8c8-0;Hovednettet;66.4460418751678 14.8380575359498;66.44604188;14.83805754;NORBn;Nordlandsbanen nord;P;I;543.05;S;Dunderland
urn:ogc:def:crs:EPSG::4258;2;id33a7898a-4641-4067-acdf-e9869a46ef7b;10.12.1947 00:00;;321b627d-5c43-4939-8d5b-b8833c30a2d5;http://skjema.geonorge.no/SOSI/produktspesifikasjon/Banenettverk/1.0;1;id33a7898a-4641-4067-acdf-e9869a46ef7b-0;Hovednettet;66.742740634457 15.4628264137552;66.74274063;15.46282641;NORBn;Nordlandsbanen nord;P;I;602.15;S;Lønsdal
urn:ogc:def:crs:EPSG::4258;2;idbff8dccd-5d0e-4033-9cb9-802566395df8;01.12.1955 00:00;;d0f4b9a8-de50-460d-8bd5-4a8a0b9e4643;http://skjema.geonorge.no/SOSI/produktspesifikasjon/Banenettverk/1.0;1;idbff8dccd-5d0e-4033-9cb9-802566395df8-0;Hovednettet;66.9813333440912 15.312959365255;66.98133334;15.31295937;NORBn;Nordlandsbanen nord;P;I;633.88;I;Røkland
urn:ogc:def:crs:EPSG::4258;2;id0b502aa5-dbf0-48df-8e31-eb759847f503;01.12.1958 00:00;;ac9e919b-f11a-451a-b48f-9662fca2b261;http://skjema.geonorge.no/SOSI/produktspesifikasjon/Banenettverk/1.0;1;id0b502aa5-dbf0-48df-8e31-eb759847f503-0;Hovednettet;67.0933617463031 15.3987062121991;67.09336175;15.39870621;NORBn;Nordlandsbanen nord;P;I;647.76;S;Rognan
urn:ogc:def:crs:EPSG::4258;2;id23df9d11-92c1-47f0-a18a-f93f2623a4cd;01.12.1958 00:00;;1cea5363-32c4-4b8e-ae00-1edf21d83656;http://skjema.geonorge.no/SOSI/produktspesifikasjon/Banenettverk/1.0;1;id23df9d11-92c1-47f0-a18a-f93f2623a4cd-0;Hovednettet;67.264188826904 15.3993420456573;67.26418883;15.39934205;NORBn;Nordlandsbanen nord;B;I;674.23;S;Fauske
urn:ogc:def:crs:EPSG::4258;2;idcb7d3c9b-30ae-4d21-8a69-6471728465b3;01.02.1962 00:00;;1985aec8-6d5d-4cca-b895-9e669fce9b84;http://skjema.geonorge.no/SOSI/produktspesifikasjon/Banenettverk/1.0;1;idcb7d3c9b-30ae-4d21-8a69-6471728465b3-0;Hovednettet;67.299143017042 15.1933094477695;67.29914302;15.19330945;NORBn;Nordlandsbanen nord;P;I;685.5;I;Valnesfjord
urn:ogc:def:crs:EPSG::4258;2;ida68cc7bd-fdcd-4a98-9b2c-c870d8b69ff7;17.08.2015 00:00;;a777582e-04ca-45b6-b01f-cfee65a2fbbd;http://skjema.geonorge.no/SOSI/produktspesifikasjon/Banenettverk/1.0;1;ida68cc7bd-fdcd-4a98-9b2c-c870d8b69ff7-0;Hovednettet;67.3012221844647 14.7465982258877;67.30122218;14.74659823;NORBn;Nordlandsbanen nord;P;I;709.912;I;Tverlandet
urn:ogc:def:crs:EPSG::4258;2;id2b86236c-f00b-4322-a638-ae812f178626;24.08.1987 00:00;;39f89862-9734-4757-9f25-c8cfa97e369d;http://skjema.geonorge.no/SOSI/produktspesifikasjon/Banenettverk/1.0;1;id2b86236c-f00b-4322-a638-ae812f178626-0;Hovednettet;67.2838822833016 14.5572662181798;67.28388228;14.55726622;NORBn;Nordlandsbanen nord;P;I;720.65;I;Mørkved
urn:ogc:def:crs:EPSG::4258;2;id1de9fcbd-8876-4327-abef-207435fed432;01.12.1961 00:00;;6b9dd37d-5a47-443d-a3c5-58930ba13425;http://skjema.geonorge.no/SOSI/produktspesifikasjon/Banenettverk/1.0;1;id1de9fcbd-8876-4327-abef-207435fed432-0;Hovednettet;67.2864292261608 14.3918686349558;67.28642923;14.39186863;NORBn;Nordlandsbanen nord;B;I;728.75;S;Bodø
urn:ogc:def:crs:EPSG::4258;2;ida27dc011-eeba-4420-b88d-593e581e52cb;1882-05-01T00:00:00;;c1d82fdb-eac9-49fb-ad11-39ae699996c1;http://skjema.geonorge.no/SOSI/produktspesifikasjon/Banenettverk/1.0;1;ida27dc011-eeba-4420-b88d-593e581e52cb-0;Hovednettet;63.4368574961957 10.4643746967258;63.4368575;10.4643747;NORBs;Nordlandsbanen sør;P;I;3.49;S;Leangen
